"reaction number","true rclass","true reaction smiles","true prod","pred reaction smiles","pred prod","conf","projID","retroID","true_deltaCM","true_deltaSA","retpred_deltaCM","retpred_deltaSA"
50.400000000000006,"asub","ClC1=CC=CC(Cl)=C1.O[N+]([O-])=O.O=S(O)(O)=O>>ClC2=CC=C([N+]([O-])=O)C(Cl)=C2","ClC2=CC=C([N+]([O-])=O)C(Cl)=C2","Clc1cccc(Cl)c1.O.O=S(=O)(O)O.O=[N+]([O-])O>>ClC2=CC=C([N+]([O-])=O)C(Cl)=C2","ClC2=CC=C([N+]([O-])=O)C(Cl)=C2",1.,"602c6f13329a1000012c1466","602c97f4329a1000012c3d3e",35.56094412012342,-4.159345487399063,35.56094412012344,-10.027822410475986
50.5,"asub","ClC1=CC=CC(Cl)=C1.O[N+]([O-])=O.O=S(O)(O)=O>>ClC2=CC=C([N+]([O-])=O)C(Cl)=C2","ClC2=CC=C([N+]([O-])=O)C(Cl)=C2","Clc1cccc(Cl)c1.O.O=[N+]([O-])O>>ClC2=CC=C([N+]([O-])=O)C(Cl)=C2","ClC2=CC=C([N+]([O-])=O)C(Cl)=C2",1.,"602c6f13329a1000012c1466","602c97f4329a1000012c3d3e",35.56094412012342,-4.159345487399063,68.5804941287773,-8.006321720495315
51.,"dielsalder","O=C(/C=C\C(OC)=O)OC.C1=CCCC=C1>>O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O","O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O","C1=CCCC=C1.COC(=O)/C=C\C(=O)OC>>O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O","O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O",0.0234,"602c6f49329a1000012c147a","602c9a67329a1000012c4016",134.37895002019238,-0.8312269636535135,134.37895002019238,-0.8312269636535135
51.2,"dielsalder","O=C(/C=C\C(OC)=O)OC.C1=CCCC=C1>>O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O","O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O","C1=CCCC=C1.COC(=O)/C=C/C(=O)OC>>O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O","O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O",0.0216,"602c6f49329a1000012c147a","602c9a67329a1000012c4016",134.37895002019238,-0.8312269636535135,134.37895002019238,-0.8312269636535135
51.300000000000004,"dielsalder","O=C(/C=C\C(OC)=O)OC.C1=CCCC=C1>>O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O","O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O","C1=CCCC=C1.COC(=O)/C=C/C(=O)OC.Cc1ccccc1C>>O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O","O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O",0.0173,"602c6f49329a1000012c147a","602c9a67329a1000012c4016",134.37895002019238,-0.8312269636535135,106.03910001730776,-1.8649702590033979
51.400000000000006,"dielsalder","O=C(/C=C\C(OC)=O)OC.C1=CCCC=C1>>O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O","O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O","C1=CCCC=C1.COC(=O)/C=C/C(=O)OC.ClCCCl>>O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O","O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O",0.0159,"602c6f49329a1000012c147a","602c9a67329a1000012c4016",134.37895002019238,-0.8312269636535135,116.76424017607717,-3.645611548583032
51.5,"dielsalder","O=C(/C=C\C(OC)=O)OC.C1=CCCC=C1>>O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O","O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O","C1=CCCC=C1.COC(=O)/C=C\C(=O)OC.Cc1ccccc1>>O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O","O=C(OC)[C@@H]2[C@@H]3C=C[C@@H](CC3)[C@@H]2C(OC)=O",0.0154,"602c6f49329a1000012c147a","602c9a67329a1000012c4016",134.37895002019238,-0.8312269636535135,106.4541375165866,-1.8312269636535135
52.,"dielsalder","C=CC=C.C=C>>C1=CCCCC1","C1=CCCCC1","[H][H].c1ccccc1>>C1=CCCCC1","C1=CCCCC1",0.299,"602c6f49329a1000012c147a","602c9aa8329a1000012c40a2",6.,-5.3090834940542875,8.415037499278844,-5.70130157731756
52.2,"dielsalder","C=CC=C.C=C>>C1=CCCCC1","C1=CCCCC1","C=CCCCCC=C.Cc1ccccc1>>C1=CCCCC1","C1=CCCCC1",0.0986,"602c6f49329a1000012c147a","602c9aa8329a1000012c40a2",6.,-5.3090834940542875,-30.92481250360579,-1.024931628182605
52.3,"dielsalder","C=CC=C.C=C>>C1=CCCCC1","C1=CCCCC1","Cc1ccc(S(=O)(=O)O)cc1.OC1CCCCC1>>C1=CCCCC1","C1=CCCCC1",0.000377,"602c6f49329a1000012c147a","602c9aa8329a1000012c40a2",6.,-5.3090834940542875,-114.54887502163469,-0.9145734806359442
53.,"dielsalder","O=C(C=C1)C=CC1=O.C=C/C=C/C(O)=O>>[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O","[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O","O=C1C=CC(O)[C@H]2[C@@H]1CC=C[C@H]2C(O)O.CC(C)=O.CC(C)=O.O=S(=O)(O)O.O=[Cr](=O)=O>>[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O","[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O",0.299,"602c6f49329a1000012c147a","602c9ac5329a1000012c40c1",99.52932501298082,-1.0935272971651502,-104.64361252668277,-11.245167417752242
53.2,"dielsalder","O=C(C=C1)C=CC1=O.C=C/C=C/C(O)=O>>[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O","[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O","COC(=O)[C@H]1C=CC[C@H]2C(=O)C=CC(=O)[C@@H]12.Cl>>[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O","[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O",0.095,"602c6f49329a1000012c147a","602c9ac5329a1000012c40c1",99.52932501298082,-1.0935272971651502,-13.169925001442323,-6.1691104870236915
53.300000000000004,"dielsalder","O=C(C=C1)C=CC1=O.C=C/C=C/C(O)=O>>[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O","[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O","O=C1C=C[C@H](O)[C@H]2[C@@H]1CC=C[C@H]2CO.CC(C)=O.CC(C)=O.O=S(=O)(O)O.O=[Cr](=O)=O>>[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O","[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O",0.0731,"602c6f49329a1000012c147a","602c9ac5329a1000012c40c1",99.52932501298082,-1.0935272971651502,-102.30376252379818,-11.039215707269989
53.400000000000006,"dielsalder","O=C(C=C1)C=CC1=O.C=C/C=C/C(O)=O>>[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O","[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O","O=C1C=CC(O)[C@H]2[C@@H]1CC=C[C@H]2CO.CC(C)=O.CC(C)=O.O=S(=O)(O)O.O=[Cr](=O)=O.O>>[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O","[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O",0.0549,"602c6f49329a1000012c147a","602c9ac5329a1000012c40c1",99.52932501298082,-1.0935272971651502,-102.30376252379818,-16.90769263034691
53.5,"dielsalder","O=C(C=C1)C=CC1=O.C=C/C=C/C(O)=O>>[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O","[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O","COC(=O)[C@@H]1C=CC[C@H]2C(=O)C=CC(=O)[C@@H]12.O[Na]>>[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O","[H][C@]23[C@]([C@H](C(O)=O)C=CC3)([H])C(C=CC2=O)=O",0.0331,"602c6f49329a1000012c147a","602c9ac5329a1000012c40c1",99.52932501298082,-1.0935272971651502,-18.339850002884646,-6.66343225212693
54.,"dielsalder","CC(/C(SC1=CC=CC=C1)=C/OC(C)=O)=O.C=COCC>>CC2=C(SC3=CC=CC=C3)[C@H](OC(C)=O)C[C@H](OCC)O2","CC2=C(SC3=CC=CC=C3)[C@H](OC(C)=O)C[C@H](OCC)O2","CCO[C@H]1C[C@@H](O)C(Sc2ccccc2)=C(C)O1.CC(=O)OC(C)=O.c1ccncc1>>CC2=C(SC3=CC=CC=C3)[C@H](OC(C)=O)C[C@H](OCC)O2","CC2=C(SC3=CC=CC=C3)[C@H](OC(C)=O)C[C@H](OCC)O2",1.,"602c6f49329a1000012c147a","602c9b3d329a1000012c4208",67.52932501298079,-2.3375581159961465,-30.908518696265162,-3.732966303894796
54.2,"dielsalder","CC(/C(SC1=CC=CC=C1)=C/OC(C)=O)=O.C=COCC>>CC2=C(SC3=CC=CC=C3)[C@H](OC(C)=O)C[C@H](OCC)O2","CC2=C(SC3=CC=CC=C3)[C@H](OC(C)=O)C[C@H](OCC)O2","CC(=O)O[C@@H]1C[C@H](O)OC(C)=C1Sc1ccccc1.C1CCOC1.CCI.[NaH]>>CC2=C(SC3=CC=CC=C3)[C@H](OC(C)=O)C[C@H](OCC)O2","CC2=C(SC3=CC=CC=C3)[C@H](OC(C)=O)C[C@H](OCC)O2",0.994,"602c6f49329a1000012c147a","602c9b3d329a1000012c4208",67.52932501298079,-2.3375581159961465,-21.614709844115282,-13.51737596616831
55.,"dielsalder","C=C/C=C/C.C=CC(OC)=O>>C[C@H]1C=CCC[C@H]1C(OC)=O","C[C@H]1C=CCC[C@H]1C(OC)=O","C[C@H]1C=CCC[C@H]1C(=O)O.CO.O=C([O-])O.[Na+].O=S(=O)(O)O>>C[C@H]1C=CCC[C@H]1C(OC)=O","C[C@H]1C=CCC[C@H]1C(OC)=O",0.999,"602c6f49329a1000012c147a","602c9b7b329a1000012c4280",34.67970000576925,-2.6860125966181174,-70.52932501298082,-16.343321714756165
55.2,"dielsalder","C=C/C=C/C.C=CC(OC)=O>>C[C@H]1C=CCC[C@H]1C(OC)=O","C[C@H]1C=CCC[C@H]1C(OC)=O","C[C@H]1C=CCC[C@H]1C(=O)O.O=C(O)O[Na].CO.O=S(=O)(O)O>>C[C@H]1C=CCC[C@H]1C(OC)=O","C[C@H]1C=CCC[C@H]1C(OC)=O",0.999,"602c6f49329a1000012c147a","602c9b7b329a1000012c4280",34.67970000576925,-2.6860125966181174,-86.86917501586544,-9.092999075209764
55.3,"dielsalder","C=C/C=C/C.C=CC(OC)=O>>C[C@H]1C=CCC[C@H]1C(OC)=O","C[C@H]1C=CCC[C@H]1C(OC)=O","C[C@@H]1C=CCC[C@H]1C(=O)O.CO.Cc1ccc(S(=O)(=O)O)cc1>>C[C@H]1C=CCC[C@H]1C(OC)=O","C[C@H]1C=CCC[C@H]1C(OC)=O",0.000138,"602c6f49329a1000012c147a","602c9b7b329a1000012c4280",34.67970000576925,-2.6860125966181174,-95.20902501875005,-4.248763032751344
56.,"dielsalder","C=CC=C.O=C(/C=C\C(OC)=O)OC>>O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC","CC(=O)Cl.CO.O=C(O)[C@H]1CC=CC[C@H]1C(=O)O>>O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC",0.971,"602c6f49329a1000012c147a","602c9c23329a1000012c433d",101.52932501298079,-2.686192083295759,-33.614709844115225,-4.855035443157363
56.2,"dielsalder","C=CC=C.O=C(/C=C\C(OC)=O)OC>>O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC","CO.O=C(O)[C@H]1CC=CC[C@H]1C(=O)O.O=S(Cl)Cl>>O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC",0.966,"602c6f49329a1000012c147a","602c9c23329a1000012c433d",101.52932501298079,-2.686192083295759,-23.124484848442194,-6.74745852008044
56.300000000000004,"dielsalder","C=CC=C.O=C(/C=C\C(OC)=O)OC>>O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC","O=C1OC(=O)[C@@H]2CC=CC[C@H]12.CO.O=S(Cl)Cl>>O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC",0.95,"602c6f49329a1000012c147a","602c9c23329a1000012c433d",101.52932501298079,-2.686192083295759,-27.124484848442194,-7.333897754026903
56.400000000000006,"dielsalder","C=CC=C.O=C(/C=C\C(OC)=O)OC>>O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC","CO.O=C(O)[C@H]1CC=CC[C@H]1C(=O)O>>O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC",0.911,"602c6f49329a1000012c147a","602c9c23329a1000012c433d",101.52932501298079,-2.686192083295759,17.169925001442266,-2.5972239351509208
56.5,"dielsalder","C=CC=C.O=C(/C=C\C(OC)=O)OC>>O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC","CO.COC(=O)[C@H]1CC=CC[C@H]1C(=O)O.O=S(Cl)Cl>>O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@H]1CC=CC[C@H]1C(OC)=O)OC",0.499,"602c6f49329a1000012c147a","602c9c23329a1000012c433d",101.52932501298079,-2.686192083295759,-36.29440984988449,-6.801414785604506
57.,"dielsalder","C=CC=C.O=C(/C=C/C(OC)=O)OC>>O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC","CO.O=C(O)[C@@H]1CC=CC[C@H]1C(=O)O.O=S(Cl)Cl>>O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC",0.996,"602c6f49329a1000012c147a","602c9c58329a1000012c43ca",17.33985000288463,-2.686192083295759,-36.29440984988446,-6.74745852008044
57.2,"dielsalder","C=CC=C.O=C(/C=C/C(OC)=O)OC>>O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC","CC(=O)Cl.CO.O=C(O)[C@@H]1CC=CC[C@H]1C(=O)O>>O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC",0.977,"602c6f49329a1000012c147a","602c9c58329a1000012c43ca",17.33985000288463,-2.686192083295759,-46.784634845557505,-4.855035443157363
57.300000000000004,"dielsalder","C=CC=C.O=C(/C=C/C(OC)=O)OC>>O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC","CO.COC(=O)[C@@H]1CC=CC[C@H]1C(=O)O.Cl>>O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC",0.963,"602c6f49329a1000012c147a","602c9c58329a1000012c43ca",17.33985000288463,-2.686192083295759,-80.18947501009619,-8.90222635452114
57.400000000000006,"dielsalder","C=CC=C.O=C(/C=C/C(OC)=O)OC>>O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC","CO.O=C(O)[C@@H]1CC=CC[C@H]1C(=O)O.O=S(=O)(O)O>>O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC",0.958,"602c6f49329a1000012c147a","602c9c58329a1000012c43ca",17.33985000288463,-2.686192083295759,-29.019550008653866,-4.618724625131592
57.5,"dielsalder","C=CC=C.O=C(/C=C/C(OC)=O)OC>>O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC","CO.O=C(O)[C@@H]1CC=CC[C@H]1C(=O)O>>O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC","O=C([C@@H]1CC=CC[C@H]1C(OC)=O)OC",0.929,"602c6f49329a1000012c147a","602c9c58329a1000012c43ca",17.33985000288463,-2.686192083295759,4.,-2.5972239351509208
58.,"dielsalder","C/C=C/C=C\C.O=C(C#CC(OC)=O)OC>>C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1","C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1","COC(=O)C1=C(C(=O)O)[C@H](C)C=C[C@H]1C.CI.CN(C)C=O.O=C([O-])[O-].[K+].[K+]>>C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1","C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1",0.999,"602c6f49329a1000012c147a","602c9c8c329a1000012c4433",2.000000000000014,-2.5759699601282975,-165.281372243857,-27.260961987011626
58.2,"dielsalder","C/C=C/C=C\C.O=C(C#CC(OC)=O)OC>>C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1","C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1","COC(=O)C1=C(C(=O)O)[C@H](C)C=C[C@H]1C.O=C(O[K])O[K].CI.CN(C)C=O>>C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1","C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1",0.999,"602c6f49329a1000012c147a","602c9c8c329a1000012c4433",2.000000000000014,-2.5759699601282975,-181.62122224674164,-13.130315642675958
58.300000000000004,"dielsalder","C/C=C/C=C\C.O=C(C#CC(OC)=O)OC>>C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1","C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1","C/C=C/C=C/C.COC(=O)C#CC(=O)OC.ClCCl>>C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1","C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1",0.0282,"602c6f49329a1000012c147a","602c9c8c329a1000012c4433",2.000000000000014,-2.5759699601282975,6.72514015876942,-5.404073152609435
58.400000000000006,"dielsalder","C/C=C/C=C\C.O=C(C#CC(OC)=O)OC>>C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1","C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1","C/C=C/C=C/C.COC(=O)C#CC(=O)OC>>C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1","C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1",0.0117,"602c6f49329a1000012c147a","602c9c8c329a1000012c4433",2.000000000000014,-2.5759699601282975,18.33985000288463,-2.5759699601282975
58.5,"dielsalder","C/C=C/C=C\C.O=C(C#CC(OC)=O)OC>>C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1","C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1","C/C=C/C=C/C.COC(=O)C#CC(=O)OC.Clc1ccccc1Cl>>C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1","C[C@H]1C(C(OC)=O)=C(C(OC)=O)[C@H](C)C=C1",0.00899,"602c6f49329a1000012c147a","602c9c8c329a1000012c4433",2.000000000000014,-2.5759699601282975,-25.61470984411521,-3.704458710023637
59.,"dielsalder","C=CC=C.O=C(C=C1)OC1=O>>O=C([C@@H]2[C@H]3CC=CC2)OC3=O","O=C([C@@H]2[C@H]3CC=CC2)OC3=O","CC(=O)OC(C)=O.O=C(O)[C@@H]1CC=CC[C@H]1C(=O)O.c1ccncc1>>O=C([C@@H]2[C@H]3CC=CC2)OC3=O","O=C([C@@H]2[C@H]3CC=CC2)OC3=O",0.808,"602c6f49329a1000012c147a","602c9ccc329a1000012c44c1",90.35940001153851,-3.14584905984778,1.7711813095041293,-3.1015814167008804
59.2,"dielsalder","C=CC=C.O=C(C=C1)OC1=O>>O=C([C@@H]2[C@H]3CC=CC2)OC3=O","O=C([C@@H]2[C@H]3CC=CC2)OC3=O","CC(=O)OC(C)=O.O=C(O)[C@@H]1CC=CC[C@H]1C(=O)O>>O=C([C@@H]2[C@H]3CC=CC2)OC3=O","O=C([C@@H]2[C@H]3CC=CC2)OC3=O",0.778,"602c6f49329a1000012c147a","602c9ccc329a1000012c44c1",90.35940001153851,-3.14584905984778,34.67970000576925,-1.7298124068762588
59.300000000000004,"dielsalder","C=CC=C.O=C(C=C1)OC1=O>>O=C([C@@H]2[C@H]3CC=CC2)OC3=O","O=C([C@@H]2[C@H]3CC=CC2)OC3=O","CC(=O)OC(C)=O.O=C(O)[C@H]1CC=CC[C@H]1C(=O)O.c1ccncc1>>O=C([C@@H]2[C@H]3CC=CC2)OC3=O","O=C([C@@H]2[C@H]3CC=CC2)OC3=O",0.374,"602c6f49329a1000012c147a","602c9ccc329a1000012c44c1",90.35940001153851,-3.14584905984778,-69.24836869914978,-3.1015814167008804
59.400000000000006,"dielsalder","C=CC=C.O=C(C=C1)OC1=O>>O=C([C@@H]2[C@H]3CC=CC2)OC3=O","O=C([C@@H]2[C@H]3CC=CC2)OC3=O","CC(=O)OC(C)=O.O=C(O)[C@H]1CC=CC[C@H]1C(=O)O>>O=C([C@@H]2[C@H]3CC=CC2)OC3=O","O=C([C@@H]2[C@H]3CC=CC2)OC3=O",0.356,"602c6f49329a1000012c147a","602c9ccc329a1000012c44c1",90.35940001153851,-3.14584905984778,-36.339850002884646,-1.7298124068762588
59.5,"dielsalder","C=CC=C.O=C(C=C1)OC1=O>>O=C([C@@H]2[C@H]3CC=CC2)OC3=O","O=C([C@@H]2[C@H]3CC=CC2)OC3=O","C=CC=C.O=C1C=CC(=O)O1>>O=C([C@@H]2[C@H]3CC=CC2)OC3=O","O=C([C@@H]2[C@H]3CC=CC2)OC3=O",0.111,"602c6f49329a1000012c147a","602c9ccc329a1000012c44c1",90.35940001153851,-3.14584905984778,90.35940001153851,-3.14584905984778
60.,"dielsalder","CC(C(C)=C)=C.CC(/C=C/C(C)=O)=O>>CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1","CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1","C=C(C)[C@@H]1CC(C)=C(C)C[C@H]1C(=C)O[Si](C)(C)C.ClCCl.Cl[Sn](Cl)(Cl)Cl>>CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1","CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1",0.35,"602c6f49329a1000012c147a","602c9d0d329a1000012c4549",17.339850002884624,-1.7484398692142618,-134.69375453955718,-7.65752897318954
60.2,"dielsalder","CC(C(C)=C)=C.CC(/C=C/C(C)=O)=O>>CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1","CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1","CC(=O)/C=C/C(C)=O.C=C(C)C(=C)C.Cc1ccccc1>>CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1","CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1",0.115,"602c6f49329a1000012c147a","602c9d0d329a1000012c4549",17.339850002884624,-1.7484398692142618,-10.584962500721161,-2.7484398692142618
60.300000000000004,"dielsalder","CC(C(C)=C)=C.CC(/C=C/C(C)=O)=O>>CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1","CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1","C=C(C)[C@@H]1CC(C)=C(C)C[C@H]1C(C)=O.CC(=O)/C=C/C(C)=O>>CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1","CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1",0.00418,"602c6f49329a1000012c147a","602c9d0d329a1000012c4549",17.339850002884624,-1.7484398692142618,-98.84962500721154,-2.6913714072379955
60.400000000000006,"dielsalder","CC(C(C)=C)=C.CC(/C=C/C(C)=O)=O>>CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1","CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1","CC(=O)/C=C/C(C)=O.CC[Al](Cl)Cl.C=C(C)C(=C)C.C=CC(C)=O>>CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1","CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1",0.00257,"602c6f49329a1000012c147a","602c9d0d329a1000012c4549",17.339850002884624,-1.7484398692142618,-64.63425985276909,-9.010261668756023
60.5,"dielsalder","CC(C(C)=C)=C.CC(/C=C/C(C)=O)=O>>CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1","CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1","CC(=O)/C=C/C(C)=O.CC[Al](Cl)CC.C=C(C)C(=C)C.C=CC(C)=O>>CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1","CC1=C(C)C[C@@H](C(C)=O)[C@H](C(C)=O)C1",0.000464,"602c6f49329a1000012c147a","602c9d0d329a1000012c4549",17.339850002884624,-1.7484398692142618,-64.63425985276906,-9.186838240348226
61.,"amine","CC(C(Cl)=O)C.N>>CC(C(N)=O)C","CC(C(N)=O)C","CC(C)C(=O)Cl.[NH4+].[OH-].[NH4+].[OH-]>>CC(C(N)=O)C","CC(C(N)=O)C",1.,"602dcdc7329a1000012d9ee2","602dcf0d329a1000012d9f5d",-0.9708536543404875,-6.975199999999999,-0.9708536543404875,-34.22567693643216
61.2,"amine","CC(C(Cl)=O)C.N>>CC(C(N)=O)C","CC(C(N)=O)C","CC(C)C(=O)Cl.ClCCl.[NH4+].[OH-].[NH4+].[OH-]>>CC(C(N)=O)C","CC(C(N)=O)C",1.,"602dcdc7329a1000012d9ee2","602dcf0d329a1000012d9f5d",-0.9708536543404875,-6.975199999999999,-12.585563498455691,-37.053780128913296
